video_id,comment_text,text_cleaned,text_removal,text_normalized,text_manual_replaced,text_tokenize,label
video3,"MANTAPPP ,kalau bener gegara tuh sirup diskusi t3rbuka dong dok sama babeh aldo KALAU EMANG BENER gegara tuh sirup",mantappp kalau bener gegara tuh sirup diskusi trbuka dong dok sama babeh aldo kalau emang bener gegara tuh sirup,mantappp kalau bener gegara tuh sirup diskusi trbuka dong dok sama babeh aldo kalau emang bener gegara tuh sirup,mantap kalau benar gegara itu sirup diskusi trbuka dong dok sama babeh aldo kalau memang benar gegara itu sirup,mantap kalau benar gegara itu sirup diskusi trbuka dong dok sama babeh aldo kalau memang benar gegara itu sirup,"['mantap', 'kalau', 'benar', 'gegara', 'itu', 'sirup', 'diskusi', 'trbuka', 'dong', 'dok', 'sama', 'babeh', 'aldo', 'kalau', 'memang', 'benar', 'gegara', 'itu', 'sirup']",1
video2,"Gak boleh minum obat jenis sirup, apa untuk menjaga keamanan mending pakai jenis tablet yg digerus seperti obat puyer ya?",gak boleh minum obat jenis sirup apa untuk menjaga keamanan mending pakai jenis tablet yg digerus seperti obat puyer ya,gak minum obat jenis sirup apa jaga aman mending pakai jenis tablet yg gerus obat puyer,enggak minum obat jenis sirup apa jaga aman lebih baik pakai jenis tablet yang gerus obat puyer,enggak minum obat jenis sirup apa jaga aman lebih baik pakai jenis tablet yang gerus obat puyer,"['enggak', 'minum', 'obat', 'jenis', 'sirup', 'apa', 'jaga', 'aman', 'lebih', 'baik', 'pakai', 'jenis', 'tablet', 'yang', 'gerus', 'obat', 'puyer']",0
video1,"Serba salah dok..kalo saya sih Wallahu a'lam bisshawaf..sebagai orang tua kita berharap Anak kita sehat wal afiat..kalo anak kita di coba dengan sakit, ya ihtiar kita di dunia memeriksakan anak kita..urusan obat pasti dokter yg memeriksa sudah mempertimbangkan terlebih dahulu resep yg akan di berikan untuk di minum oleh si anak..",serba salah dok kalo saya sih wallahu a lam bisshawaf sebagai orang tua kita berharap anak kita sehat wal afiat kalo anak kita di coba dengan sakit ya ihtiar kita di dunia memeriksakan anak kita urusan obat pasti dokter yg memeriksa sudah mempertimbangkan terlebih dahulu resep yg akan di berikan untuk di minum oleh si anak,serba salah dok kalo sih wallahu a lam bisshawaf bagai orang tua harap anak sehat wal afiat kalo anak di coba sakit ihtiar di dunia periksa anak urus obat dokter yg periksa timbang lebih resep yg di ikan di minum si anak,serba salah dok kalau sih wallahu a salam bisshawaf bagai orang tua harap anak sehat wal afiat kalau anak di coba sakit ihtiar di dunia periksa anak urus obat dokter yang periksa timbang lebih resep yang di ikan di minum sih anak,serba salah dok kalau sih wallahu a salam bisshawaf bagai orang tua harap anak sehat wal afiat kalau anak di coba sakit ihtiar di dunia periksa anak urus obat dokter yang periksa timbang lebih resep yang di ikan di minum sih anak,"['serba', 'salah', 'dok', 'kalau', 'sih', 'wallahu', 'a', 'salam', 'bisshawaf', 'bagai', 'orang', 'tua', 'harap', 'anak', 'sehat', 'wal', 'afiat', 'kalau', 'anak', 'di', 'coba', 'sakit', 'ihtiar', 'di', 'dunia', 'periksa', 'anak', 'urus', 'obat', 'dokter', 'yang', 'periksa', 'timbang', 'lebih', 'resep', 'yang', 'di', 'ikan', 'di', 'minum', 'sih', 'anak']",-1
video2,"Ya Alloh baby cough, hufagrip obat anakku dr bayi",ya alloh baby cough hufagrip obat anakku dr bayi,alloh baby cough hufagrip obat anak dr bayi,allah baby cough hufagrip obat anak dari bayi,allah baby cough hufagrip obat anak dari bayi,"['allah', 'baby', 'cough', 'hufagrip', 'obat', 'anak', 'dari', 'bayi']",0
video1,Kenapa rokok ngga di larang yang sudah jelas² tertulis peringatan berbahaya😄😄😄,kenapa rokok ngga di larang yang sudah jelas  tertulis peringatan berbahaya,rokok ngga larang sudah jelas tulis ingat bahaya,rokok enggak larang sudah jelas tulis ingat bahaya,rokok enggak larang sudah jelas tulis ingat bahaya,"['rokok', 'enggak', 'larang', 'sudah', 'jelas', 'tulis', 'ingat', 'bahaya']",0
video1,Menakutkan sekali kemaren hapatitis  sekarang gagl ginjal...ya allah,menakutkan sekali kemaren hapatitis sekarang gagl ginjal ya allah,takut sekali kemaren hapatitis sekarang gagl ginjal allah,takut sekali kemarin hapatitis sekarang gagl ginjal allah,takut sekali kemarin hapatitis sekarang gagl ginjal allah,"['takut', 'sekali', 'kemarin', 'hapatitis', 'sekarang', 'gagl', 'ginjal', 'allah']",-1
video2,Kalo smua gak boleh d pake sama dengan mematikan pasien,kalo smua gak boleh d pake sama dengan mematikan pasien,kalo smua gak d pake sama mati pasien,kalau semua enggak di pakai sama mati pasien,kalau semua enggak di pakai sama mati pasien,"['kalau', 'semua', 'enggak', 'di', 'pakai', 'sama', 'mati', 'pasien']",-1
video1,Dtug,dtug,dtug,dtug,dtug,['dtug'],0
video1,"Dr yg hebat,muda,ganteng,smart membuat para ibu tenang bila mengikuti pencerahannya",dr yg hebat muda ganteng smart membuat para ibu tenang bila mengikuti pencerahannya,dr yg hebat muda ganteng smart buat ibu tenang bila ikut cerah,dari yang hebat muda ganteng smart buat ibu tenang bila ikut cerah,dari yang hebat muda ganteng smart buat ibu tenang bila ikut cerah,"['dari', 'yang', 'hebat', 'muda', 'ganteng', 'smart', 'buat', 'ibu', 'tenang', 'bila', 'ikut', 'cerah']",1
video2,Bukannya semua obat/kosmetik/makanan dll harus lulus tes BPOM..trs pertanggung jawaban nya gmn?,bukannya semua obat kosmetik makanan dll harus lulus tes bpom trs pertanggung jawaban nya gmn,bukan semua obat kosmetik makan harus lulus tes bpom trs tanggung jawab nya gmn,bukan semua obat kosmetik makan harus lulus tes bpom terus tanggung jawab nya bagaimana,bukan semua obat kosmetik makan harus lulus tes bpom terus tanggung jawab nya bagaimana,"['bukan', 'semua', 'obat', 'kosmetik', 'makan', 'harus', 'lulus', 'tes', 'bpom', 'terus', 'tanggung', 'jawab', 'nya', 'bagaimana']",-1
video2,"Sejak awal vaksin diluncurkan aku udh hal SPT ini bkl terjadi.. syukurlah aku mendengarkn suara hati n TDK membiarkn vaksin menyentuh tubuhku n ank...
Pertanyaannya Kenapa Obat yg disalahkan Bukan Vaksin.. 
Karena Vaksin sumber duit terbaik buat Presiden n antek2nya .",sejak awal vaksin diluncurkan aku udh hal spt ini bkl terjadi syukurlah aku mendengarkn suara hati n tdk membiarkn vaksin menyentuh tubuhku n ank pertanyaannya kenapa obat yg disalahkan bukan vaksin karena vaksin sumber duit terbaik buat presiden n anteknya,sejak awal vaksin luncur aku udh spt bkl jadi syukur aku mendengarkn suara hati n tdk membiarkn vaksin sentuh tubuh n ank tanya obat yg salah bukan vaksin vaksin sumber duit baik buat presiden n antek,sejak awal vaksin luncur aku sudah seperti akan jadi syukur aku mendengarkn suara hati dan tidak membiarkn vaksin sentuh tubuh dan anak tanya obat yang salah bukan vaksin vaksin sumber uang baik buat presiden dan antek,sejak awal vaksin luncur aku sudah seperti akan jadi syukur aku mendengarkn suara hati dan tidak membiarkn vaksin sentuh tubuh dan anak tanya obat yang salah bukan vaksin vaksin sumber uang baik buat presiden dan antek,"['sejak', 'awal', 'vaksin', 'luncur', 'aku', 'sudah', 'seperti', 'akan', 'jadi', 'syukur', 'aku', 'mendengarkn', 'suara', 'hati', 'dan', 'tidak', 'membiarkn', 'vaksin', 'sentuh', 'tubuh', 'dan', 'anak', 'tanya', 'obat', 'yang', 'salah', 'bukan', 'vaksin', 'vaksin', 'sumber', 'uang', 'baik', 'buat', 'presiden', 'dan', 'antek']",0
video1,"banyak anak'' kurang minum aer putih,,banyak juga anak'' minum''an kemasan yg manis,,mungkin itu juga salah satu faktor",banyak anak kurang minum aer putih banyak juga anak minum an kemasan yg manis mungkin itu juga salah satu faktor,banyak anak kurang minum aer putih banyak anak minum an kemas yg manis mungkin juga salah satu faktor,banyak anak kurang minum air putih banyak anak minum an kemas yang manis mungkin juga salah satu faktor,banyak anak kurang minum air putih banyak anak minum an kemas yang manis mungkin juga salah satu faktor,"['banyak', 'anak', 'kurang', 'minum', 'air', 'putih', 'banyak', 'anak', 'minum', 'an', 'kemas', 'yang', 'manis', 'mungkin', 'juga', 'salah', 'satu', 'faktor']",1
video2,Dok..skrng cek instagram bpom ya..sdh dijelaskan  obatbyg sbagian obat tdk apa  apa,dok skrng cek instagram bpom ya sdh dijelaskan obatbyg sbagian obat tdk apa apa,dok skrng cek instagram bpom sdh jelas obatbyg sbagian obat tdk apa apa,dok sekarang cek instagram bpom sudah jelas obatbyg sbagian obat tidak apa apa,dok sekarang cek instagram bpom sudah jelas obatbyg sbagian obat tidak apa apa,"['dok', 'sekarang', 'cek', 'instagram', 'bpom', 'sudah', 'jelas', 'obatbyg', 'sbagian', 'obat', 'tidak', 'apa', 'apa']",0
video1,Saya  pernah pakai termurex tapi cuma 1kali beli selanjutnya g beli lagi,saya pernah pakai termurex tapi cuma kali beli selanjutnya g beli lagi,pernah pakai termurex cuma kali beli lanjut g beli,pernah pakai termurex cuma kali beli lanjut enggak beli,pernah pakai termurex cuma kali beli lanjut enggak beli,"['pernah', 'pakai', 'termurex', 'cuma', 'kali', 'beli', 'lanjut', 'enggak', 'beli']",-1
video1,Kalau paratusin sirup bahaya ga ya kak,kalau paratusin sirup bahaya ga ya kak,kalau paratusin sirup bahaya ga kak,kalau paratusin sirup bahaya enggak kak,kalau paratusin sirup bahaya enggak kak,"['kalau', 'paratusin', 'sirup', 'bahaya', 'enggak', 'kak']",0
video3,Boykot aja kaya ny smua obat biar pemerintah pusing sndiri  kalau kita skit mnum obt penenang aj😂,boykot aja kaya ny smua obat biar pemerintah pusing sndiri kalau kita skit mnum obt penenang aj,boykot aja kaya ny smua obat biar perintah pusing sndiri kalau skit mnum obt tenang aj,boykot saja kayak nya semua obat biar perintah pusing sendiri kalau sakit mnum obt tenang saja,boykot saja kayak nya semua obat biar perintah pusing sendiri kalau sakit mnum obt tenang saja,"['boykot', 'saja', 'kayak', 'nya', 'semua', 'obat', 'biar', 'perintah', 'pusing', 'sendiri', 'kalau', 'sakit', 'mnum', 'obt', 'tenang', 'saja']",-1
video3,"Semangat dokter ku,,, 
Di luar masih banyak yg jual",semangat dokter ku di luar masih banyak yg jual,semangat dokter ku luar banyak yg jual,semangat dokter ku luar banyak yang jual,semangat dokter ku luar banyak yang jual,"['semangat', 'dokter', 'ku', 'luar', 'banyak', 'yang', 'jual']",1
video2,"Tes vaksin yg lbih tepat, obat dr jaman dlu tdk ad mslh",tes vaksin yg lbih tepat obat dr jaman dlu tdk ad mslh,tes vaksin yg lbih tepat obat dr jaman dlu tdk ad mslh,tes vaksin yang lebih tepat obat dari jaman dulu tidak ada masalah,tes vaksin yang lebih tepat obat dari jaman dulu tidak ada masalah,"['tes', 'vaksin', 'yang', 'lebih', 'tepat', 'obat', 'dari', 'jaman', 'dulu', 'tidak', 'ada', 'masalah']",0
video2,"Anakku beberapa minggu lalu konsumsi hufagrip, sanmol, domperidon dan cefixim 😢",anakku beberapa minggu lalu konsumsi hufagrip sanmol domperidon dan cefixim,anak beberapa minggu lalu konsumsi hufagrip sanmol domperidon cefixim,anak beberapa minggu lalu konsumsi hufagrip sanmol domperidon cefixim,anak beberapa minggu lalu konsumsi hufagrip sanmol domperidon cefixim,"['anak', 'beberapa', 'minggu', 'lalu', 'konsumsi', 'hufagrip', 'sanmol', 'domperidon', 'cefixim']",-1
video1,"Terima kasih"" dok ..alhdlh aman",terima kasih dok alhdlh aman,terima kasih dok alhdlh aman,terima kasih dok alhdlh aman,terima kasih dok alhdlh aman,"['terima', 'kasih', 'dok', 'alhdlh', 'aman']",1
video1,"Dok, bisa ga sih kasus ini karena pemberian dosis yang berlebihan? Biasanya beberapa orang kalo kasih obat suka ga liat aturan penggunaan karena dipikir obat ini termasuk ama. Jadi kasih2 aja gitu. Jangankan anak, orang dewasa aja jika berlebihan minum obat tidak sesuai dengan aturan pasti akan menyebabkan perutnya sakit.",dok bisa ga sih kasus ini karena pemberian dosis yang berlebihan biasanya beberapa orang kalo kasih obat suka ga liat aturan penggunaan karena dipikir obat ini termasuk ama jadi kasih aja gitu jangankan anak orang dewasa aja jika berlebihan minum obat tidak sesuai dengan aturan pasti akan menyebabkan perutnya sakit,dok ga sih kasus karena beri dosis lebih biasa beberapa orang kalo kasih obat suka ga liat atur karena pikir obat masuk ama jadi kasih aja gitu jangan anak orang dewasa aja lebih minum obat sesuai atur akan perut sakit,dok enggak sih kasus karena beri dosis lebih biasa beberapa orang kalau kasih obat suka enggak lihat atur karena pikir obat masuk sama jadi kasih saja begitu jangan anak orang dewasa saja lebih minum obat sesuai atur akan perut sakit,dok enggak sih kasus karena beri dosis lebih biasa beberapa orang kalau kasih obat suka enggak lihat atur karena pikir obat masuk sama jadi kasih saja begitu jangan anak orang dewasa saja lebih minum obat sesuai atur akan perut sakit,"['dok', 'enggak', 'sih', 'kasus', 'karena', 'beri', 'dosis', 'lebih', 'biasa', 'beberapa', 'orang', 'kalau', 'kasih', 'obat', 'suka', 'enggak', 'lihat', 'atur', 'karena', 'pikir', 'obat', 'masuk', 'sama', 'jadi', 'kasih', 'saja', 'begitu', 'jangan', 'anak', 'orang', 'dewasa', 'saja', 'lebih', 'minum', 'obat', 'sesuai', 'atur', 'akan', 'perut', 'sakit']",-1
video1,Dokter alamatnya d mana dok,dokter alamatnya d mana dok,dokter alamat d mana dok,dokter alamat di mana dok,dokter alamat di mana dok,"['dokter', 'alamat', 'di', 'mana', 'dok']",0
video3,"sbg masyarakat awam yg bisa dilakukan : berdoa,, semoga tdk ada lagi balita yg wafat",sbg masyarakat awam yg bisa dilakukan berdoa semoga tdk ada lagi balita yg wafat,sbg masyarakat awam yg laku doa moga tdk lagi balita yg wafat,sebagai masyarakat awam yang laku doa moga tidak lagi balita yang wafat,sebagai masyarakat awam yang laku doa semoga tidak lagi balita yang wafat,"['sebagai', 'masyarakat', 'awam', 'yang', 'laku', 'doa', 'semoga', 'tidak', 'lagi', 'balita', 'yang', 'wafat']",1
video2,"Termorex semoga aman yah dok...dari anak saya yg gede umur 13tahun sampe skrng adik nya umur 3tahun
konimex aman",termorex semoga aman yah dok dari anak saya yg gede umur tahun sampe skrng adik nya umur tahun konimex aman,termorex moga aman yah dok anak yg gede umur tahun sampe skrng adik nya umur tahun konimex aman,termorex moga aman ya dok anak yang gede umur tahun sampai sekarang adik nya umur tahun konimex aman,termorex semoga aman iya dok anak yang gede umur tahun sampai sekarang adik nya umur tahun konimex aman,"['termorex', 'semoga', 'aman', 'iya', 'dok', 'anak', 'yang', 'gede', 'umur', 'tahun', 'sampai', 'sekarang', 'adik', 'nya', 'umur', 'tahun', 'konimex', 'aman']",1
video1,Sayapun heran dok  negara lambat × penanganannya padahal sdh banyak korban saya ga yakin dari sirup pasti ada oenyebab lain,sayapun heran dok negara lambat penanganannya padahal sdh banyak korban saya ga yakin dari sirup pasti ada oenyebab lain,heran dok negara lambat tangan padahal sdh banyak korban ga yakin sirup ada oenyebab,heran dok negara lambat tangan padahal sudah banyak korban enggak yakin sirup ada oenyebab,heran dok negara lambat tangan padahal sudah banyak korban enggak yakin sirup ada oenyebab,"['heran', 'dok', 'negara', 'lambat', 'tangan', 'padahal', 'sudah', 'banyak', 'korban', 'enggak', 'yakin', 'sirup', 'ada', 'oenyebab']",-1
video1,itu mentrinya ngapain aja sih selama ini.gua bayar pajak buat bayar elu.kerja woe,itu mentrinya ngapain aja sih selama ini gua bayar pajak buat bayar elu kerja woe,tri ngapain aja sih lama gua bayar pajak buat bayar elu kerja woe,tri mengapai saja sih lama saya bayar pajak buat bayar lu kerja woe,tri mengapai saja sih lama aku bayar pajak buat bayar lu kerja woe,"['tri', 'mengapai', 'saja', 'sih', 'lama', 'aku', 'bayar', 'pajak', 'buat', 'bayar', 'lu', 'kerja', 'woe']",-1
video3,Teruskan memberi petunjuk kemasyarakat dr Richard,teruskan memberi petunjuk kemasyarakat dr richard,terus beri tunjuk masyarakat dr richard,terus beri tunjuk masyarakat dari richard,terus beri tunjuk masyarakat dari richard,"['terus', 'beri', 'tunjuk', 'masyarakat', 'dari', 'richard']",1
video1,Hoax itu dok,hoax itu dok,hoax dok,isu bohong dok,isu bohong dok,"['isu', 'bohong', 'dok']",-1
video1,Coba cek mereka yang kena itu udah vaksin covid atau belum,coba cek mereka yang kena itu udah vaksin covid atau belum,coba cek yang kena udah vaksin covid belum,coba cek yang kena sudah vaksin covid belum,coba cek yang kena sudah vaksin covid belum,"['coba', 'cek', 'yang', 'kena', 'sudah', 'vaksin', 'covid', 'belum']",0
video1,"Makasih ya Dokter Ricard, anak ku lg bapil dpt obat dr Dokter anak tiba2 ada brita ini aq banyakin anak ku minum air putihnya stlh minum obat nya, semoga cpt ditemukan titik jelas nya",makasih ya dokter ricard anak ku lg bapil dpt obat dr dokter anak tiba ada brita ini aq banyakin anak ku minum air putihnya stlh minum obat nya semoga cpt ditemukan titik jelas nya,makasih dokter ricard anak ku lg bapil dpt obat dr dokter anak tiba brita aq banyakin anak ku minum air putih stlh minum obat nya moga cpt temu titik jelas nya,terima kasih dokter ricard anak ku lagi bapil dapat obat dari dokter anak tiba berita aku membanyaki anak ku minum air putih setelah minum obat nya moga cepat temu titik jelas nya,terima kasih dokter ricard anak ku lagi bapil dapat obat dari dokter anak tiba berita aku membanyaki anak ku minum air putih setelah minum obat nya semoga cepat temu titik jelas nya,"['terima', 'kasih', 'dokter', 'ricard', 'anak', 'ku', 'lagi', 'bapil', 'dapat', 'obat', 'dari', 'dokter', 'anak', 'tiba', 'berita', 'aku', 'membanyaki', 'anak', 'ku', 'minum', 'air', 'putih', 'setelah', 'minum', 'obat', 'nya', 'semoga', 'cepat', 'temu', 'titik', 'jelas', 'nya']",1
video1,"Menurut saya semua obat itu ada dosisnya masing-masing,klw saya, jika anak saya sakit saya kasih sirup dan pabila dia tidak memabaik.berhenti dan tidak saya kasih lagi.dan saya datang lagi ke dokter  dan bilang tidak ada perebuhan.
Dan saya ganti dengan obat herbal 😊.",menurut saya semua obat itu ada dosisnya masing masing klw saya jika anak saya sakit saya kasih sirup dan pabila dia tidak memabaik berhenti dan tidak saya kasih lagi dan saya datang lagi ke dokter dan bilang tidak ada perebuhan dan saya ganti dengan obat herbal,turut semua obat ada dosis masing masing klw jika anak sakit kasih sirup pabila memabaik henti tidak kasih datang ke dokter bilang tidak ada perebuhan dan saya ganti obat herbal,turut semua obat ada dosis masing masing kalau jika anak sakit kasih sirup pabila memabaik henti tidak kasih datang ke dokter bilang tidak ada perebuhan dan saya ganti obat herbal,turut semua obat ada dosis masing masing kalau jika anak sakit kasih sirup pabila memabaik henti tidak kasih datang ke dokter bilang tidak ada perebuhan dan aku ganti obat herbal,"['turut', 'semua', 'obat', 'ada', 'dosis', 'masing', 'masing', 'kalau', 'jika', 'anak', 'sakit', 'kasih', 'sirup', 'pabila', 'memabaik', 'henti', 'tidak', 'kasih', 'datang', 'ke', 'dokter', 'bilang', 'tidak', 'ada', 'perebuhan', 'dan', 'aku', 'ganti', 'obat', 'herbal']",1
