video_id,comment_text,text_cleaned,text_removal,text_normalized,text_manual_replaced,text_tokenize
video1,"itulah akibatnya jika mentri kesehatan dan Ketua BPOM  dipegang bukan ahlinya ..kelihatan bingungnya dan tidak berani mengambil tindakan . Ketua BPOM lulusan teknik lingkungan..kok bisa jadi ketua BPOM ? harusnya BPOM  dari Teknik Kimia , Apoteker atau Teknologi Pangan ...Trus menkesnya dari Fisika nuklir Kok bisa jadi mentri kesehatan . menkes harusnya Profesor  dari fakultas kedokteran atau kesehatan masyarakat ...kelihatan kerjanya plonga plongo dan tidak bisa mengambil tindakan cepat . ..panteslah amburadul",itulah akibatnya jika mentri kesehatan dan ketua bpom dipegang bukan ahlinya kelihatan bingungnya dan tidak berani mengambil tindakan ketua bpom lulusan teknik lingkungan kok bisa jadi ketua bpom harusnya bpom dari teknik kimia apoteker atau teknologi pangan trus menkesnya dari fisika nuklir kok bisa jadi mentri kesehatan menkes harusnya profesor dari fakultas kedokteran atau kesehatan masyarakat kelihatan kerjanya plonga plongo dan tidak bisa mengambil tindakan cepat panteslah amburadul,akibat tri sehat ketua bpom pegang bukan ahli lihat bingung tidak berani ambil tindak ketua bpom lulus teknik lingkung kok jadi ketua bpom bpom teknik kimia apoteker teknologi pangan trus menkesnya fisika nuklir kok jadi tri sehat menkes profesor fakultas dokter sehat masyarakat lihat kerja plonga plongo tidak ambil tindak cepat panteslah amburadul,akibat tri sehat ketua bpom pegang bukan ahli lihat bingung tidak berani ambil tindak ketua bpom lulus teknik lingkung kok jadi ketua bpom bpom teknik kimia apoteker teknologi pangan terus menkesnya fisika nuklir kok jadi tri sehat menkes profesor fakultas dokter sehat masyarakat lihat kerja plonga plongo tidak ambil tindak cepat panteslah amburadul,akibat tri sehat ketua bpom pegang bukan ahli lihat bingung tidak berani ambil tindak ketua bpom lulus teknik lingkung kok jadi ketua bpom bpom teknik kimia apoteker teknologi pangan terus menkesnya fisika nuklir kok jadi tri sehat menkes profesor fakultas dokter sehat masyarakat lihat kerja plonga plongo tidak ambil tindak cepat panteslah amburadul,"['akibat', 'tri', 'sehat', 'ketua', 'bpom', 'pegang', 'bukan', 'ahli', 'lihat', 'bingung', 'tidak', 'berani', 'ambil', 'tindak', 'ketua', 'bpom', 'lulus', 'teknik', 'lingkung', 'kok', 'jadi', 'ketua', 'bpom', 'bpom', 'teknik', 'kimia', 'apoteker', 'teknologi', 'pangan', 'terus', 'menkesnya', 'fisika', 'nuklir', 'kok', 'jadi', 'tri', 'sehat', 'menkes', 'profesor', 'fakultas', 'dokter', 'sehat', 'masyarakat', 'lihat', 'kerja', 'plonga', 'plongo', 'tidak', 'ambil', 'tindak', 'cepat', 'panteslah', 'amburadul']"
video1,"Maaf semuanya mau nanya, Saya udah cari info2 kemana2 tapi gak nemu obat batuk panas Pim-Tra-Kol amankah?

Untuk ibu2/bapak2 yg menjawab terimakasih.",maaf semuanya mau nanya saya udah cari info kemana tapi gak nemu obat batuk panas pim tra kol amankah untuk ibu bapak yg menjawab terimakasih,maaf semua mau nanya udah cari info mana gak nemu obat batuk panas pim tra kol aman ibu bapak yg jawab terimakasih,maaf semua mau bertanya sudah cari informasi mana enggak nemu obat batuk panas pim tra kol aman ibu bapak yang jawab terimakasih,maaf semua mau bertanya sudah cari informasi mana enggak nemu obat batuk panas pim tra kol aman ibu bapak yang jawab terimakasih,"['maaf', 'semua', 'mau', 'bertanya', 'sudah', 'cari', 'informasi', 'mana', 'enggak', 'nemu', 'obat', 'batuk', 'panas', 'pim', 'tra', 'kol', 'aman', 'ibu', 'bapak', 'yang', 'jawab', 'terimakasih']"
video1,Trimakasih dok penjelasan nya salam sihat duk dari kalimantan selatan....,trimakasih dok penjelasan nya salam sihat duk dari kalimantan selatan,trimakasih dok jelas nya salam sihat duk kalimantan selatan,trimakasih dok jelas nya salam sehat duk kalimantan selatan,trimakasih dok jelas nya salam sehat duk kalimantan selatan,"['trimakasih', 'dok', 'jelas', 'nya', 'salam', 'sehat', 'duk', 'kalimantan', 'selatan']"
video1,Penurun panas yg aman buat anak2 apa dok... Buat jaga2 di rmh kalau demam tengah mlm,penurun panas yg aman buat anak apa dok buat jaga di rmh kalau demam tengah mlm,turun panas yg aman buat anak apa dok buat jaga rmh kalau demam tengah mlm,turun panas yang aman buat anak apa dok buat jaga rumah kalau demam tengah malam,turun panas yang aman buat anak apa dok buat jaga rumah kalau demam tengah malam,"['turun', 'panas', 'yang', 'aman', 'buat', 'anak', 'apa', 'dok', 'buat', 'jaga', 'rumah', 'kalau', 'demam', 'tengah', 'malam']"
video1,"Makasi Dok... Ini memang media kadang2 suka terlalu hiperbolis... Setuju sih utk menjaga aman iya... Ya kaya vetsin lah dulu swmpat dibilang ga boleh...  Tapi dari zaman baheula kita semua makan dan minum jg kan ga ada issue... Ya semuanya asal sesuai aturan pakai donk dan anjuran pemakaiannya... Tapi belum ada apa2 udah divonis aja sehingga masyarakat jadi paranoid... Agak2 menyebalkan ya... Semoga saja deh yg di BPOM dan Kemenkes kerjanya bener... Kita jg kalo mo ""kasar"" bisa aja bilang ya udah pertaruhkan aja jabatannya, seandainya salah maka mundur... Kan pasti ga mau juga... Cautious boleh tp jangan ngasal...",makasi dok ini memang media kadang suka terlalu hiperbolis setuju sih utk menjaga aman iya ya kaya vetsin lah dulu swmpat dibilang ga boleh tapi dari zaman baheula kita semua makan dan minum jg kan ga ada issue ya semuanya asal sesuai aturan pakai donk dan anjuran pemakaiannya tapi belum ada apa udah divonis aja sehingga masyarakat jadi paranoid agak menyebalkan ya semoga saja deh yg di bpom dan kemenkes kerjanya bener kita jg kalo mo kasar bisa aja bilang ya udah pertaruhkan aja jabatannya seandainya salah maka mundur kan pasti ga mau juga cautious boleh tp jangan ngasal,makas dok memang media kadang suka terlalu hiperbolis tuju sih utk jaga aman iya kaya vetsin lah dulu swmpat bilang ga zaman baheula semua makan minum jg kan ga issue semua asal sesuai atur pakai donk anjur pakai tapi belum apa udah vonis aja masyarakat jadi paranoid sebal moga deh yg bpom kemenkes kerja bener jg kalo mo kasar aja bilang udah taruh aja jabat salah mundur kan ga mau cautious tp jangan ngasal,makas dok memang media kadang suka terlalu hiperbolis tuju sih untuk jaga aman iya kayak vetsin lah dulu swmpat bilang enggak zaman baheula semua makan minum juga kan enggak issue semua asal sesuai atur pakai dong anjur pakai tapi belum apa sudah vonis saja masyarakat jadi takut sebal moga deh yang bpom kemenkes kerja benar juga kalau mau kasar saja bilang sudah taruh saja jabat salah mundur kan enggak mau cautious tapi jangan ngasal,makas dok memang media kadang suka terlalu hiperbolis tuju sih untuk jaga aman iya kayak vetsin lah dulu swmpat bilang enggak zaman baheula semua makan minum juga kan enggak issue semua asal sesuai atur pakai dong anjur pakai tapi belum apa sudah vonis saja masyarakat jadi takut sebal semoga deh yang bpom kemenkes kerja benar juga kalau mau kasar saja bilang sudah taruh saja jabat salah mundur kan enggak mau cautious tapi jangan ngasal,"['makas', 'dok', 'memang', 'media', 'kadang', 'suka', 'terlalu', 'hiperbolis', 'tuju', 'sih', 'untuk', 'jaga', 'aman', 'iya', 'kayak', 'vetsin', 'lah', 'dulu', 'swmpat', 'bilang', 'enggak', 'zaman', 'baheula', 'semua', 'makan', 'minum', 'juga', 'kan', 'enggak', 'issue', 'semua', 'asal', 'sesuai', 'atur', 'pakai', 'dong', 'anjur', 'pakai', 'tapi', 'belum', 'apa', 'sudah', 'vonis', 'saja', 'masyarakat', 'jadi', 'takut', 'sebal', 'semoga', 'deh', 'yang', 'bpom', 'kemenkes', 'kerja', 'benar', 'juga', 'kalau', 'mau', 'kasar', 'saja', 'bilang', 'sudah', 'taruh', 'saja', 'jabat', 'salah', 'mundur', 'kan', 'enggak', 'mau', 'cautious', 'tapi', 'jangan', 'ngasal']"
video1,apa anak2 minum sirup dulu baru dia kena gagal ginjal klo tudak sakit kenapa dia minum sirup....apa benar sy yg bikin anak gagal ginjal,apa anak minum sirup dulu baru dia kena gagal ginjal klo tudak sakit kenapa dia minum sirup apa benar sy yg bikin anak gagal ginjal,apa anak minum sirup dulu baru kena gagal ginjal klo tudak sakit dia minum sirup apa benar sy yg bikin anak gagal ginjal,apa anak minum sirup dulu baru kena gagal ginjal kalo tudak sakit dia minum sirup apa benar saya yang bikin anak gagal ginjal,apa anak minum sirup dulu baru kena gagal ginjal kalo tudak sakit dia minum sirup apa benar aku yang bikin anak gagal ginjal,"['apa', 'anak', 'minum', 'sirup', 'dulu', 'baru', 'kena', 'gagal', 'ginjal', 'kalo', 'tudak', 'sakit', 'dia', 'minum', 'sirup', 'apa', 'benar', 'aku', 'yang', 'bikin', 'anak', 'gagal', 'ginjal']"
video1,Kalo menurut saya makan dulu seblm mnm obat,kalo menurut saya makan dulu seblm mnm obat,kalo turut makan dulu seblm mnm obat,kalau turut makan dulu seblm mnm obat,kalau turut makan dulu seblm mnm obat,"['kalau', 'turut', 'makan', 'dulu', 'seblm', 'mnm', 'obat']"
video1,Kapan normal kembali ni,kapan normal kembali ni,kapan normal ni,kapan normal nih,kapan normal nih,"['kapan', 'normal', 'nih']"
video1,Sukses Selalu 🙏,sukses selalu,sukses selalu,sukses selalu,sukses selalu,"['sukses', 'selalu']"
video1,"Seneng banget denger suara dokter richard,sehat selalu dokter.",seneng banget denger suara dokter richard sehat selalu dokter,neng banget denger suara dokter richard sehat selalu dokter,neng banget dengar suara dokter richard sehat selalu dokter,neng banget dengar suara dokter richard sehat selalu dokter,"['neng', 'banget', 'dengar', 'suara', 'dokter', 'richard', 'sehat', 'selalu', 'dokter']"
video1,makasih infonya,makasih infonya,makasih info,terima kasih informasi,terima kasih informasi,"['terima', 'kasih', 'informasi']"
video1,"Thanks ilmu nya dok.. kebetulan anak saya sakit sdh 5 hr, jd parno mau beli obat apapun,, dibawa ke poli anak dikasi puyer. Alhamdulillah skrg demamnya sdh menurun, tinggal batuk.. mudah2an sembuh total 🤲",thanks ilmu nya dok kebetulan anak saya sakit sdh hr jd parno mau beli obat apapun dibawa ke poli anak dikasi puyer alhamdulillah skrg demamnya sdh menurun tinggal batuk mudahan sembuh total,thanks ilmu nya dok betul anak sakit sdh hr jd parno mau beli obat apa bawa pol anak kasi puyer alhamdulillah skrg demam sdh turun tinggal batuk mudah sembuh total,terima kasih ilmu nya dok betul anak sakit sudah hari jadi takut mau beli obat apa bawa pol anak kasih puyer alhamdulillah sekarang demam sudah turun tinggal batuk mudah sembuh total,terima kasih ilmu nya dok betul anak sakit sudah hari jadi takut mau beli obat apa bawa pol anak kasih puyer alhamdulillah sekarang demam sudah turun tinggal batuk mudah sembuh total,"['terima', 'kasih', 'ilmu', 'nya', 'dok', 'betul', 'anak', 'sakit', 'sudah', 'hari', 'jadi', 'takut', 'mau', 'beli', 'obat', 'apa', 'bawa', 'pol', 'anak', 'kasih', 'puyer', 'alhamdulillah', 'sekarang', 'demam', 'sudah', 'turun', 'tinggal', 'batuk', 'mudah', 'sembuh', 'total']"
video1,Belum tentu kan bisa jadi.kan uda ad zat yg di sebutkan di ginjal anak yg meninggal.,belum tentu kan bisa jadi kan uda ad zat yg di sebutkan di ginjal anak yg meninggal,tentu kan jadi kan uda ad zat yg sebut ginjal anak yg tinggal,tentu kan jadi kan sudah ada zat yang sebut ginjal anak yang tinggal,tentu kan jadi kan sudah ada zat yang sebut ginjal anak yang tinggal,"['tentu', 'kan', 'jadi', 'kan', 'sudah', 'ada', 'zat', 'yang', 'sebut', 'ginjal', 'anak', 'yang', 'tinggal']"
video1,Terus solusinya kalu anak bayi batuk  kasi obat apa dok?,terus solusinya kalu anak bayi batuk kasi obat apa dok,terus solusi kalu anak bayi batuk kasi obat apa dok,terus solusi kalau anak bayi batuk kasih obat apa dok,terus solusi kalau anak bayi batuk kasih obat apa dok,"['terus', 'solusi', 'kalau', 'anak', 'bayi', 'batuk', 'kasih', 'obat', 'apa', 'dok']"
video1,India sudah biasa udh pada kenal umatnya minum gitu2 an,india sudah biasa udh pada kenal umatnya minum gitu an,india biasa udh kenal umat minum gitu an,india biasa sudah kenal umat minum begitu an,india biasa sudah kenal umat minum begitu an,"['india', 'biasa', 'sudah', 'kenal', 'umat', 'minum', 'begitu', 'an']"
video1,"Kalo menurut saya dok, ini bukan karna obat obat tersebut, ini karna banyaknya minuman dan makanan yang banyak mengandung pemanis buatan, dan pengawet,,, bukan dari obat tersebut...",kalo menurut saya dok ini bukan karna obat obat tersebut ini karna banyaknya minuman dan makanan yang banyak mengandung pemanis buatan dan pengawet bukan dari obat tersebut,kalo turut dok bukan karna obat obat sebut karna banyak minum makan banyak kandung man buat awet bukan obat sebut,kalau turut dok bukan karena obat obat sebut karena banyak minum makan banyak kandung man buat awet bukan obat sebut,kalau turut dok bukan karena obat obat sebut karena banyak minum makan banyak kandung man buat awet bukan obat sebut,"['kalau', 'turut', 'dok', 'bukan', 'karena', 'obat', 'obat', 'sebut', 'karena', 'banyak', 'minum', 'makan', 'banyak', 'kandung', 'man', 'buat', 'awet', 'bukan', 'obat', 'sebut']"
video1,Klo emang ia. Knapa bru sekarang obat sirup pnyebab gagal gnjal😂? Knapa gk dari dulu?,klo emang ia knapa bru sekarang obat sirup pnyebab gagal gnjal knapa gk dari dulu,klo emang knapa bru sekarang obat sirup pnyebab gagal gnjal knapa gk dulu,kalo memang knapa baru sekarang obat sirup pnyebab gagal gnjal knapa enggak dulu,kalo memang knapa baru sekarang obat sirup pnyebab gagal gnjal knapa enggak dulu,"['kalo', 'memang', 'knapa', 'baru', 'sekarang', 'obat', 'sirup', 'pnyebab', 'gagal', 'gnjal', 'knapa', 'enggak', 'dulu']"
video1,"Ttangga sy ankny koma 4 hr...ggal gnjal akut,,",ttangga sy ankny koma hr ggal gnjal akut,ttangga sy ankny koma hr ggal gnjal akut,ttangga saya ankny koma hari ggal gnjal akut,ttangga aku ankny koma hari ggal gnjal akut,"['ttangga', 'aku', 'ankny', 'koma', 'hari', 'ggal', 'gnjal', 'akut']"
video1,"BPOM tentunya tidak memeriksa semua obat yang akan diedarkan. Bisa jadi obat yg diberi perusahaan ke BPOM utk diperiksa adalah obat yg tidak mengandung unsur berbahaya tsb. Tp yg diedarkan ketoko itulah yg mengandung unsur tsb. Lalu knapa produk india tsb tidak ada di indonesia tp indonesia banyak yg terkena gagal ginjal akibat obat sirup? Jawabannya, bisa jadi perusahaan yg mengipor obat dari india tsb sudah mengganti labelnya. Bisa kok label diganti di India.  Atau  perusahaan hanya impor bahan baku obatnya saja, termasuk bahan berbahaya tsb. Yah semua taulah, kalo pengusaha2 di indonesia tuh banyak yg gk beres. Hanya mengejar keuntungan saja, masalah kualitas  nomor 2. Buktinya banyak kok dimasa lalu.",bpom tentunya tidak memeriksa semua obat yang akan diedarkan bisa jadi obat yg diberi perusahaan ke bpom utk diperiksa adalah obat yg tidak mengandung unsur berbahaya tsb tp yg diedarkan ketoko itulah yg mengandung unsur tsb lalu knapa produk india tsb tidak ada di indonesia tp indonesia banyak yg terkena gagal ginjal akibat obat sirup jawabannya bisa jadi perusahaan yg mengipor obat dari india tsb sudah mengganti labelnya bisa kok label diganti di india atau perusahaan hanya impor bahan baku obatnya saja termasuk bahan berbahaya tsb yah semua taulah kalo pengusaha di indonesia tuh banyak yg gk beres hanya mengejar keuntungan saja masalah kualitas nomor buktinya banyak kok dimasa lalu,bpom periksa semua obat akan edar jadi obat yg beri usaha bpom utk periksa obat yg kandung unsur bahaya tsb tp yg edar toko yg kandung unsur tsb lalu knapa produk india tsb tidak ada indonesia tp indonesia banyak yg kena gagal ginjal akibat obat sirup jawab jadi usaha yg mengipor obat india tsb ganti label kok label ganti india usaha impor bahan baku obat masuk bahan bahaya tsb yah semua tau kalo usaha indonesia tuh banyak yg gk beres kejar untung masalah kualitas nomor bukti banyak kok masa lalu,bpom periksa semua obat akan edar jadi obat yang beri usaha bpom untuk periksa obat yang kandung unsur bahaya tersebut tapi yang edar toko yang kandung unsur tersebut lalu knapa produk india tersebut tidak ada indonesia tapi indonesia banyak yang kena gagal ginjal akibat obat sirup jawab jadi usaha yang mengipor obat india tersebut ganti label kok label ganti india usaha impor bahan baku obat masuk bahan bahaya tersebut ya semua tahu kalau usaha indonesia itu banyak yang enggak beres kejar untung masalah kualitas nomor bukti banyak kok masa lalu,bpom periksa semua obat akan edar jadi obat yang beri usaha bpom untuk periksa obat yang kandung unsur bahaya tersebut tapi yang edar toko yang kandung unsur tersebut lalu knapa produk india tersebut tidak ada indonesia tapi indonesia banyak yang kena gagal ginjal akibat obat sirup jawab jadi usaha yang mengipor obat india tersebut ganti label kok label ganti india usaha impor bahan baku obat masuk bahan bahaya tersebut iya semua tahu kalau usaha indonesia itu banyak yang enggak beres kejar untung masalah kualitas nomor bukti banyak kok masa lalu,"['bpom', 'periksa', 'semua', 'obat', 'akan', 'edar', 'jadi', 'obat', 'yang', 'beri', 'usaha', 'bpom', 'untuk', 'periksa', 'obat', 'yang', 'kandung', 'unsur', 'bahaya', 'tersebut', 'tapi', 'yang', 'edar', 'toko', 'yang', 'kandung', 'unsur', 'tersebut', 'lalu', 'knapa', 'produk', 'india', 'tersebut', 'tidak', 'ada', 'indonesia', 'tapi', 'indonesia', 'banyak', 'yang', 'kena', 'gagal', 'ginjal', 'akibat', 'obat', 'sirup', 'jawab', 'jadi', 'usaha', 'yang', 'mengipor', 'obat', 'india', 'tersebut', 'ganti', 'label', 'kok', 'label', 'ganti', 'india', 'usaha', 'impor', 'bahan', 'baku', 'obat', 'masuk', 'bahan', 'bahaya', 'tersebut', 'iya', 'semua', 'tahu', 'kalau', 'usaha', 'indonesia', 'itu', 'banyak', 'yang', 'enggak', 'beres', 'kejar', 'untung', 'masalah', 'kualitas', 'nomor', 'bukti', 'banyak', 'kok', 'masa', 'lalu']"
video1,Sorbitol kan bahan baku utama untuk memproduksi Ascorbic Acid alias Vitamin C.,sorbitol kan bahan baku utama untuk memproduksi ascorbic acid alias vitamin c,sorbitol kan bahan baku utama produksi ascorbic acid alias vitamin c,sorbitol kan bahan baku utama produksi ascorbic acid alias vitamin sih,sorbitol kan bahan baku utama produksi ascorbic acid alias vitamin sih,"['sorbitol', 'kan', 'bahan', 'baku', 'utama', 'produksi', 'ascorbic', 'acid', 'alias', 'vitamin', 'sih']"
video1,"Lalu di mana tanggungjawab BPOM terkait kematian ratusan anak-anak akibat obat sirup yang tercemar EG dan DEG itu? Mbok jangan hanya bisa menyalahkan produsen obat.

Wong *formalin* dan *borax* serta *pewarna textil* saja masih banyak ditemukan pada berbagai produk makanan jajanan pasar/anak-anak. *Borax* sekarang marak dijual bebas dengan nama BLENG dan dipromosikan sebagai OBAT KERUPUK dan PENGENYAL berbagai makanan yang terbuat dari starch. BLENG banyak dijual di online shop. Kenapa dibiarkan ya?

Aku sekarang tidak lagi makan kerupuk yang diproduksi oleh UMK. Kecuali dari UMK tertentu yang mana aku sudah tahu betul proses produksinya.

UMK = Usaha Mikro & Kecil.",lalu di mana tanggungjawab bpom terkait kematian ratusan anak anak akibat obat sirup yang tercemar eg dan deg itu mbok jangan hanya bisa menyalahkan produsen obat wong formalin dan borax serta pewarna textil saja masih banyak ditemukan pada berbagai produk makanan jajanan pasar anak anak borax sekarang marak dijual bebas dengan nama bleng dan dipromosikan sebagai obat kerupuk dan pengenyal berbagai makanan yang terbuat dari starch bleng banyak dijual di online shop kenapa dibiarkan ya aku sekarang tidak lagi makan kerupuk yang diproduksi oleh umk kecuali dari umk tertentu yang mana aku sudah tahu betul proses produksinya umk usaha mikro kecil,lalu mana tanggungjawab bpom kait mati ratus anak anak akibat obat sirup cemar eg deg mbok jangan bisa salah produsen obat wong formalin borax warna textil masih banyak temu bagai produk makan jajan pasar anak anak borax sekarang marak jual bebas nama bleng promosi bagai obat kerupuk kenyal bagai makan buat starch bleng banyak jual online shop biar aku sekarang lagi makan kerupuk produksi umk dari umk yang mana aku tahu betul proses produksi umk usaha mikro kecil,lalu mana tanggungjawab bpom kait mati ratus anak anak akibat obat sirup cemar eg deg mbok jangan bisa salah produsen obat wong formalin borax warna textil masih banyak temu bagai produk makan jajan pasar anak anak borax sekarang marak jual bebas nama bleng promosi bagai obat kerupuk kenyal bagai makan buat starch bleng banyak jual online shop biar aku sekarang lagi makan kerupuk produksi umk dari umk yang mana aku tahu betul proses produksi umk usaha mikro kecil,lalu mana tanggungjawab bpom kait mati ratus anak anak akibat obat sirup cemar eg deg mbok jangan bisa salah produsen obat wong formalin borax warna textil masih banyak temu bagai produk makan jajan pasar anak anak borax sekarang marak jual bebas nama bleng promosi bagai obat kerupuk kenyal bagai makan buat starch bleng banyak jual online shop biar aku sekarang lagi makan kerupuk produksi umk dari umk yang mana aku tahu betul proses produksi umk usaha mikro kecil,"['lalu', 'mana', 'tanggungjawab', 'bpom', 'kait', 'mati', 'ratus', 'anak', 'anak', 'akibat', 'obat', 'sirup', 'cemar', 'eg', 'deg', 'mbok', 'jangan', 'bisa', 'salah', 'produsen', 'obat', 'wong', 'formalin', 'borax', 'warna', 'textil', 'masih', 'banyak', 'temu', 'bagai', 'produk', 'makan', 'jajan', 'pasar', 'anak', 'anak', 'borax', 'sekarang', 'marak', 'jual', 'bebas', 'nama', 'bleng', 'promosi', 'bagai', 'obat', 'kerupuk', 'kenyal', 'bagai', 'makan', 'buat', 'starch', 'bleng', 'banyak', 'jual', 'online', 'shop', 'biar', 'aku', 'sekarang', 'lagi', 'makan', 'kerupuk', 'produksi', 'umk', 'dari', 'umk', 'yang', 'mana', 'aku', 'tahu', 'betul', 'proses', 'produksi', 'umk', 'usaha', 'mikro', 'kecil']"
